id,nom,posteOuvert,typePoste,lon,lat,alt,postePublic,departement
01004003,AMBERIEU,False,4,5.348333,45.955,249,True,01
01010001,ANGLEFORT,False,4,5.766667,45.9,280,True,01
01014001,ARBENT,False,4,5.65,46.266667,535,True,01
01014002,ARBENT,True,1,5.669,46.278167,534,True,01
01025001,BAGE,False,4,4.953167,46.325167,200,True,01
01027001,BALAN,False,4,5.083333,45.833333,197,True,01
01027002,BALAN,False,4,5.086,45.832833,184,True,01
01028001,BANEINS,False,4,4.9045,46.122,243,True,01
01029001,BEAUPONT,False,4,5.263333,46.411667,210,True,01
01033001,BELLEGARDE MAN,False,4,5.846667,46.103333,500,True,01
01033002,BELLEGARDE,False,2,5.814167,46.0865,350,True,01
01034001,BELLEY MAN,False,4,5.686667,45.755,277,True,01
01034002,BELLEY,False,4,5.688333,45.758333,287,True,01
01034004,BELLEY,True,1,5.688,45.769333,330,True,01
01037001,BENONCES,False,4,5.484167,45.862333,944,True,01
01043001,BEYNOST,False,4,4.990667,45.837333,220,True,01
01053001,BOURG EN BRESSE,False,4,5.221667,46.206667,240,True,01
01053003,BOURG EN BRESSE,False,4,5.258333,46.215,250,True,01
01053004,BOURG-EN-BRESSE SERV.  HYDRO,False,4,5.226667,46.205,246,True,01
01059001,BRENAZ,False,4,5.721667,45.948333,695,True,01
01060001,BRENOD,False,4,5.605,46.06,831,True,01
01064001,VERIZIEU,True,2,5.487167,45.777167,281,True,01
01068001,CERDON,False,4,5.465167,46.082,315,True,01
01071001,CESSY,True,1,6.080333,46.310333,507,True,01
01072001,CEYZERIAT_SAPC,True,2,5.287667,46.204333,260,True,01
01074001,CHALAMONT,False,4,5.171667,45.996667,239,True,01
01082001,CHANAY,False,4,5.788333,46.003333,480,True,01
01085001,LA CHAPELLE,False,4,5.025,46.07,266,True,01
01089001,AMBERIEU,True,0,5.329333,45.9765,250,True,01
01092001,CHATILLON,False,4,5.251,45.969,257,True,01
01093001,CHATILLON/CHALA,False,4,4.955,46.121667,239,True,01
01104001,CHEZERY,False,4,5.896667,46.24,700,True,01
01105001,CIVRIEUX,False,4,4.891167,45.911667,291,True,01
01115001,CONFRANCON,False,4,5.06,46.253333,200,True,01
01118001,CORBONOD,False,4,5.808333,45.968333,330,True,01
01128001,COURTES,False,4,5.103333,46.451667,220,True,01
01143001,DIVONNE,False,4,6.156667,46.376667,488,True,01
01143002,DIVONNE ZA,True,2,6.139667,46.3415,467,True,01
01148001,DORTAN,False,4,5.658333,46.321667,308,True,01
01157001,FAREINS,False,4,4.76,46.02,220,True,01
01160001,FERNEY-VOLTAIRE,False,4,6.108333,46.255,435,True,01
01173001,GEX,False,4,6.063167,46.34,612,True,01
01173002,GEX,False,4,6.018333,46.37,1323,True,01
01173011,GEX,False,4,6.058333,46.333333,612,True,01
01174001,GIRON,False,4,5.7725,46.23,1015,True,01
01175001,GORREVOD,False,4,4.938333,46.418333,195,True,01
01176001,GD ABERGEMENT,False,4,5.671667,46.035,810,True,01
01184001,HAUTECOURT,False,4,5.404,46.1545,458,True,01
01185001,HAUTEVILLE,False,4,5.6,45.966667,820,True,01
01185002,HAUTEVILLE,False,4,5.605,45.978333,801,True,01
01185005,LACOUX,False,4,5.596667,45.978333,800,True,01
01185006,HAUTEVILLE_EDF_RIC-A2-DOUBLON,True,4,5.598167,45.979667,805,True,01
01187001,LES PLANS D'HOTONNES,False,4,5.699833,46.0365,1048,True,01
01190001,INNIMOND,False,4,5.572833,45.7825,880,True,01
01192001,IZERNORE,False,4,5.541667,46.225,430,True,01
01196001,JAYAT,False,4,5.118333,46.368333,214,True,01
01200001,LABALME,False,4,5.483333,46.095,596,True,01
01200002,LA BALME SUR CERDON_SAPC,True,2,5.482,46.09,596,True,01
01204001,LALLEYRIAT,False,4,5.717167,46.152833,850,True,01
01204002,BURL,False,3,5.706667,46.166667,530,True,01
01209001,LEAZ,False,4,5.881667,46.098333,480,True,01
01209002,LEAZ BOURG,False,4,5.881667,46.098333,497,True,01
01210001,LELEX,False,4,5.941667,46.301667,930,True,01
01210002,LELEX,False,4,5.943333,46.303333,875,True,01
01216001,LHUIS,False,4,5.533333,45.733333,225,True,01
01224001,LOYETTES,False,4,5.233333,45.8,194,True,01
01224002,LOYETTES,False,4,5.238333,45.8065,198,True,01
01229001,MALAFRETAZ BOURG,False,4,5.145,46.325,210,True,01
01231001,MANZIAT,False,4,4.906667,46.36,210,True,01
01235001,MARLIEUX,True,2,5.044333,46.0385,280,True,01
01235002,MARLIEUX,False,3,5.073333,46.046667,273,True,01
01243001,MESSIMY,False,4,4.757667,46.047167,175,True,01
01247002,MIJOUX,False,4,5.993333,46.366667,1500,True,01
01247003,MIJOUX,True,2,6.019333,46.378833,1002,True,01
01247004,MIJOUX,False,4,6.021667,46.378333,1015,True,01
01247005,MIJ LELEX,False,4,5.951667,46.321667,890,True,01
01250001,MISERIEUX,False,4,4.801667,45.981667,270,True,01
01255001,MONTAGNIEU,False,4,5.47,45.793333,220,True,01
01255002,MONTAGNIEU,False,4,5.469333,45.794333,336,True,01
01262001,MONTLUEL,False,4,5.025,45.925,195,True,01
01262003,MONTLUEL,False,4,5.016667,45.9,280,True,01
01262004,MONTLUEL,False,4,5.017167,45.907667,275,True,01
01263001,MONTMERLE-SUR-SAONE P.C.,False,4,4.756667,46.081667,58,True,01
01265001,MONTREAL,False,4,5.566667,46.186667,495,True,01
01267001,MORNAY,False,4,5.516667,46.195,450,True,01
01269001,NANTUA,True,2,5.607333,46.148167,483,True,01
01273001,NEUVILLE,False,4,5.373833,46.083167,291,True,01
01273002,NEUVILLE-SUR-AIN,False,4,5.37,46.085,240,True,01
01276001,NIEVROZ,False,4,5.07,45.816667,182,True,01
01283001,OYONNAX,False,4,5.661667,46.271667,535,True,01
01301001,POLLIAT,False,2,5.11,46.236667,201,True,01
01304001,PONT-D AIN,False,4,5.335,46.05,242,True,01
01305001,PONT-DE-VAUX,False,4,4.936667,46.433333,181,True,01
01350001,SAINT ETIENNE DU BOIS,False,4,5.279667,46.296,243,True,01
01364001,ST-JEAN/REYSSOU,False,4,5.061667,46.396667,208,True,01
01367001,ST-JULIEN/REYSS,False,4,5.116667,46.383333,189,True,01
01367002,SAINT JULIEN SUR REYSSOUZE,True,2,5.109833,46.403167,189,True,01
01374001,ST MARTIN,False,4,5.328333,46.101667,380,True,01
01374002,SAINT MARTIN DU MONT,False,4,5.318833,46.118333,265,True,01
01384001,SAINT RAMBERT EN BUGEY,False,4,5.426667,45.931667,285,True,01
01384002,SAINT-RAMBERT-EN-BUGEY,False,4,5.436667,45.946667,310,True,01
01384003,ST RAMBERT CG01,True,3,5.461,45.950333,296,True,01
01386001,ST-SORLIN,False,4,5.373333,45.883333,200,True,01
01391001,SALAVRE,False,4,5.346667,46.363833,240,True,01
01407001,SEYSSEL,False,4,5.824,45.953333,285,True,01
01408001,SIMANDRE,False,4,5.455,46.248333,400,True,01
01414001,SUTRIEU,True,1,5.624667,45.916167,878,True,01
01416001,TENAY,False,4,5.506667,45.923333,390,True,01
01419001,THOIRY,False,3,5.968333,46.241667,605,True,01
01420001,THOISSEY,False,4,4.801667,46.173333,178,True,01
01426001,TREFFORT,False,4,5.366667,46.221667,310,True,01
01427001,TREVOUX,False,4,4.773333,45.891667,188,True,01
01430001,VARAMBON BOURG,False,4,5.313333,46.041667,58,True,01
01441001,VIEU,False,4,5.540833,46.088833,615,True,01
01447001,VILLEREVERSURE,False,4,5.378333,46.183333,299,True,01
01452001,VIRIEU-LE-GRAND,False,4,5.65,45.833333,284,True,01
01452002,VIRIEU-LE-GRAND BOURG,False,4,5.651667,45.85,274,True,01
01453001,VIRIEU-LE-PETIT,False,4,5.718167,45.906833,603,True,01
01457001,VONNAS,False,4,4.99,46.218333,190,True,01
02011001,AMBLENY BOURG,False,4,3.181667,49.38,70,True,02
02022001,ARCY-STE-RESTIT,False,4,3.505,49.263333,104,True,02
02031001,AUBENTON,False,4,4.2005,49.834,177,True,02
02035001,AUDIGNY,False,4,3.65,49.866667,150,True,02
02037001,AULNOIS-SOUS-LAON,False,4,3.6,49.613333,70,True,02
02037002,AULNOIS-SS-LAON,True,1,3.610333,49.595667,78,True,02
02058001,BEAURIEUX,True,2,3.732667,49.390333,56,True,02
02065001,BELLICOURT RIQUEVAL,False,4,3.235,49.96,132,True,02
02068001,BERLANCOURT AGGLOMERATION,False,4,3.756667,49.778333,94,True,02
02073001,BERRY-AU-BAC AGGLOMERATION,False,4,3.903333,49.403333,58,True,02
02073002,BERRY-AU-BAC CANAL,False,4,3.903333,49.403333,57,True,02
02083001,BEUVARDES FERME D'ARTOIS,False,4,3.468333,49.128333,215,True,02
02085001,BEZU-SAINT-GERMAIN SANEF,False,4,3.393333,49.08,195,True,02
02086001,BICHANCOURT,False,4,3.210833,49.579333,59,True,02
02094001,BLESMES,True,1,3.462667,49.009667,222,True,02
02095001,BOHAIN-EN-VERMA,False,4,3.45,49.983333,135,True,02
02095002,BOHAIN-EN-VERMANDOIS,False,4,3.453333,49.986667,120,True,02
02100001,BONY,False,4,3.2245,50.003167,94,True,02
02109001,LA BOUTEILLE,False,4,3.968333,49.891667,133,True,02
02110001,BRAINE - MAN,False,4,3.5275,49.344167,53,True,02
02110002,BRAINE,True,1,3.527,49.351333,61,True,02
02114001,BRASLES,False,4,3.421167,49.048667,64,True,02
02133001,BUCY-LES-PIERREPONT,False,4,3.901667,49.646667,106,True,02
02135001,BUIRONFOSSE,False,4,3.838333,49.961667,208,True,02
02153001,CESSIERES,False,4,3.498333,49.553333,107,True,02
02157001,CHAMBRY AGGLOMERATION,False,4,3.655,49.591667,80,True,02
02163001,CHARLY,False,4,3.3,48.983333,64,True,02
02168001,CHATEAU-THIERRY,False,4,3.401667,49.045,64,True,02
02173001,CHAUNY RUE DU PORT,False,4,3.218333,49.616667,47,True,02
02173002,CHAUNY,True,1,3.197833,49.633833,83,True,02
02182001,CHEVENNES,False,4,3.733333,49.816667,125,True,02
02184001,CHEVRESIS-MONCEAU,False,4,3.571667,49.755,65,True,02
02197001,CLAIRFONTAINE,False,2,3.966667,49.966667,225,True,02
02199001,CLASTRES,False,4,3.2285,49.742833,75,True,02
02217001,COUCY-LE-CHATEAU-TRAVERSIERE,False,4,3.321667,49.518333,106,True,02
02217002,COUCY-LE-CHATEAU-AUFFRIQUE,False,4,3.321667,49.518333,52,True,02
02217003,COUCY-LE-CHATEAU-AUFFRIQUE-AGG,False,4,3.321667,49.518333,127,True,02
02219001,COUCY-LA-VILLE,False,4,3.361167,49.550667,171,True,02
02220001,COULONGES-COHAN,False,4,3.605833,49.214167,168,True,02
02237001,CRECY-SUR-SERRE,False,4,3.626667,49.696667,70,True,02
02239001,CREZANCY,False,4,3.5,49.05,125,True,02
02239002,CREZANCY AGGLOMERATION,False,4,3.51,49.046667,72,True,02
02258001,DAMMARD,False,4,3.197333,49.146333,146,True,02
02264001,DIZY-LE-GROS AGGLOMERATION,False,4,4.021667,49.63,140,True,02
02277001,EPAGNY RUE PRINCIPALE,False,4,3.241667,49.463333,79,True,02
02278001,EPARCY,False,4,4.0595,49.875,161,True,02
02295001,ETREAUPONT BOURG,False,4,3.913333,49.901667,127,True,02
02298001,ETREUX,False,4,3.646833,49.987833,120,True,02
02298003,ETREUX ECLUSE,False,4,3.653333,49.993333,131,True,02
02301001,FAUCOUCOURT FERME D'HUEZ,False,4,3.465,49.531667,95,True,02
02301002,FAUCOUCOURT,False,4,3.462167,49.527333,100,True,02
02304001,LA FERE AGGLOMERATION,False,4,3.365,49.661667,43,True,02
02307001,LA FERTE-MILON,False,4,3.13,49.173333,65,True,02
02308001,FESMY-LE-SART,False,4,3.726667,50.06,190,True,02
02320001,ST QUENTIN,True,0,3.206,49.818333,98,True,02
02321001,FONTAINE-VV MAN,False,4,3.8795,49.836333,184,True,02
02321002,FONTAINE-LES-VV,True,1,3.877833,49.837333,186,True,02
02329001,FOURDRAIN AGGLOMERATION,False,4,3.471667,49.61,90,True,02
02345001,GIBERCOURT BOURG,False,4,3.288333,49.733333,103,True,02
02346001,GIZY,True,2,3.781,49.599833,75,True,02
02360001,GUIGNICOURT AGGLOMERATION,False,4,3.966667,49.435,67,True,02
02361001,GUISE FLAVIGNY-LE-PETIT,False,4,3.626667,49.901667,181,True,02
02361002,GUISE,False,4,3.620833,49.902833,95,True,02
02381001,HIRSON,True,2,4.077167,49.922,165,True,02
02381002,HIRSON PONTS-ET-CHAUSSEES,False,4,4.081667,49.921667,190,True,02
02387001,ITANCOURT FERME GERMAIN,False,4,3.346667,49.808333,100,True,02
02397001,JUSSY CGTVN,False,4,3.231667,49.718333,68,True,02
02408001,LAON,False,4,3.631667,49.564333,180,True,02
02408002,LAON,False,4,3.596667,49.57,82,True,02
02408003,LAON ECOLE NORMALE,False,4,3.612167,49.559167,175,True,02
02408004,LAON BOURG,False,4,3.623833,49.5645,180,True,02
02408022,LAON STATION AGRONOMIQUE,False,4,3.605,49.570833,91,True,02
02409001,LAPPION,False,4,3.965,49.606667,90,True,02
02433001,LISLET,False,4,4.0235,49.685833,114,True,02
02457001,MARCHAIS ECOLE,False,4,3.816667,49.583333,130,True,02
02457002,MARCHAIS CHATEAU,False,4,3.816667,49.583333,86,True,02
02465001,MARIGNY-EN-ORXOIS,False,4,3.23,49.041667,214,True,02
02468001,MARLE SUCRERIE,False,4,3.771667,49.74,79,True,02
02468002,MARLE AGGLOMERATION,False,4,3.771667,49.74,120,True,02
02471001,MARTIGNY-COURPI,True,2,3.693167,49.485667,95,True,02
02471003,MARTIGNY-COURPIERRE ECOLE,False,4,3.678333,49.488333,180,True,02
02475001,MENNEVILLE,False,4,4.0055,49.419833,59,True,02
02502001,MONTCORNET,False,4,4.0215,49.69,130,True,02
02503001,MONT-D'ORIGNY RUE A. WARIN,False,4,3.498333,49.843333,79,True,02
02504001,MONTESCOURT-LIZEROLLES BOURG,False,4,3.258333,49.736667,80,True,02
02505001,MONTFAUCON,False,4,3.441,48.973333,217,True,02
02537001,NANTEUIL-LA-FOSSE,False,4,3.451667,49.435,174,True,02
02545001,LA NEUVILLE-BOSMONT ECOLE,False,4,3.838333,49.713333,132,True,02
02558001,NOUVION-EN-T,False,4,3.7765,50.007833,182,True,02
02558002,LE NOUVION-EN-THIERACHE,False,4,3.786667,50.016667,185,True,02
02567001,OHIS RUE DE FOUGERE,False,4,4.006667,49.928333,150,True,02
02575001,ORIGNY-STE-BENO,False,4,3.481,49.839167,75,True,02
02577001,OSTEL,False,4,3.550833,49.434167,162,True,02
02580001,OULCHY-LE-CHATE,False,4,3.417,49.208667,122,True,02
02585001,PARCY-ET-TIGNY,True,2,3.331,49.280167,148,True,02
02590001,PARGNY-LA-DHUYS LES SOURCES,False,4,3.553333,48.953333,142,True,02
02590002,PARGNY-LA-DHUYS AGGLOMERATION,False,4,3.553333,48.953333,132,True,02
02594001,PASSY EN VALOIS,False,2,3.199667,49.165167,141,True,02
02602001,PINON,False,4,3.446667,49.488333,58,True,02
02608001,PLOMION,False,4,4.036667,49.83,190,True,02
02613001,PONTAVERT BOURG,False,4,3.821667,49.406667,53,True,02
02614001,PONTRU,False,4,3.203,49.9075,80,True,02
02617001,POUILLY-SUR-SERRE,False,4,3.597333,49.683833,68,True,02
02626001,PROUVAIS,False,4,3.970667,49.463333,105,True,02
02643001,RESSONS-LE-LONG,False,4,3.1865,49.395833,40,True,02
02643002,RESSONS LE LONG,False,4,3.147667,49.3835,133,True,02
02648001,RIBEMONT SURFONTAINE,False,4,3.468333,49.753333,118,True,02
02651001,ROGECOURT MONTROUGE,False,4,3.426667,49.651667,95,True,02
02652001,ROGNY,False,4,3.815667,49.766667,115,True,02
02668001,SAINS-RICHAUMONT BOURG,False,4,3.71,49.825,150,True,02
02668002,SAINS-RICHAUMONT,False,4,3.703333,49.823333,155,True,02
02674001,ST-CLEMENT,False,4,4.071667,49.773167,201,True,02
02680001,SAINT-GOBAIN SANATORIUM,False,4,3.376667,49.595,166,True,02
02680002,SAINT-GOBAIN LA GRANGE,False,4,3.378333,49.601667,110,True,02
02684001,SAINT-MICHEL GENDARMERIE,False,4,4.13,49.92,205,True,02
02691001,ST-QUENTIN MAN,False,4,3.303167,49.834167,78,True,02
02691003,SAINT-QUENTIN BOURG,False,4,3.286667,49.848333,75,True,02
02691012,SAINT-QUENTIN AGGLOMERATION,False,4,3.285,49.848333,101,True,02
02705001,NIZY-LE-COMTE,True,1,4.0365,49.566,90,True,02
02710001,SERAUCOURT-LE-GRAND BOURG,False,4,3.211667,49.78,100,True,02
02720001,SISSONNE AGGLOMERATION,False,4,3.893333,49.571667,108,True,02
02722002,SOISSONS,False,4,3.310667,49.390667,40,True,02
02722004,SOISSONS,False,4,3.325,49.38,43,True,02
02722006,SOISSONS GENDARMERIE,False,4,3.325,49.38,55,True,02
02722007,SOISSONS BOURG,False,4,3.325,49.38,43,True,02
02722008,SOISSONS BOURG,False,4,3.325,49.38,45,True,02
02732001,SURFONTAINE,False,4,3.466667,49.75,119,True,02
02734001,TAILLEFONTAINE,False,4,3.044,49.312667,140,True,02
02738001,TERGNIER,True,2,3.320667,49.663833,59,True,02
02738002,TERGNIER QUESSY,False,4,3.291667,49.67,58,True,02
02758001,VAILLY-SUR-AISN,False,4,3.519333,49.412167,65,True,02
02780001,VENIZEL ECOLE,False,4,3.391667,49.366667,52,True,02
02787001,VERNEUIL-SUR-SERRE BOURG,False,4,3.673333,49.65,72,True,02
02789001,VERVINS FPA - ECOLE AGRICOLE,False,4,3.908333,49.835,180,True,02
02789003,VERVINS AGGLOMERATION,False,4,3.908333,49.835,175,True,02
02798001,VIELS-MAISONS LE CORNILLIER,False,4,3.398333,48.896667,205,True,02
02802001,VILLE-AUX-BOIS,False,4,3.995167,49.659667,143,True,02
02810001,VILLERS-COTTERE,False,4,3.083333,49.25,125,True,02
02814001,VILLERS-LES-G,False,4,3.673833,49.9215,154,True,02
02815001,VILLERS-SAINT-CHRISTOPHE,False,4,3.093333,49.78,79,True,02
02822001,VIVIERES,False,4,3.103333,49.303333,140,True,02
03003001,AINAY-LE-CHATE,False,4,2.696,46.705667,220,True,03
03005001,ARCHIGNAT,False,3,2.433667,46.359333,370,True,03
03005002,ARCHIGNAT-SPC,True,5,2.385833,46.3325,557,True,03
03006001,ARFEUILLES,False,4,3.728333,46.153333,425,True,03
03006002,ARFEUILLES LES BIEFS,False,4,3.728333,46.155,823,True,03
03006003,ARFEUILLES,False,4,3.7355,46.163667,450,True,03
03009001,AUBIGNY,False,4,3.1865,46.6735,200,True,03
03013001,AVERMES RUE DES GATEAUX,False,4,3.306667,46.588333,215,True,03
03015001,BAGNEUX DOMAINE DU SOURD,False,4,3.205,46.658333,212,True,03
03015002,BAGNEUX LE SAULT,False,4,3.205,46.658333,210,True,03
03022001,BELLENAVES BOURG,False,4,3.08,46.2,397,True,03
03022002,BELLENAVES-SPC,True,5,3.085333,46.200167,338,True,03
03023001,BELLERIVE-SUR-ALLIER BOURG,False,4,3.406667,46.116667,260,True,03
03025001,BESSAY-SUR-ALLIER,False,4,3.363333,46.443333,226,True,03
03029001,BILLY,False,4,3.431667,46.233333,286,True,03
03036001,BOURBON-L ARCH,False,4,3.057167,46.586,235,True,03
03036002,BOURBON_SAPC,True,2,3.0495,46.58,270,True,03
03036003,BOURBON-L'ARCH,False,4,3.091833,46.568167,278,True,03
03036004,BOURBON-L'ARCHAMBAULT,False,4,3.056667,46.583333,277,True,03
03037001,BRAIZE LES LANDES BLANCHES,False,4,2.653333,46.665,232,True,03
03038001,BRANSAT,False,4,3.223333,46.328333,350,True,03
03043001,BROUT-VERNET,False,4,3.267667,46.187167,315,True,03
03046001,BUXIERES,False,4,3.004833,46.4535,375,True,03
03048002,CERILLY LE POINT DU JOUR,False,4,2.818333,46.616667,250,True,03
03048004,CERILLY AGGLOMERATION,False,4,2.818333,46.616667,294,True,03
03048005,CERILLY,False,4,2.776667,46.598333,315,True,03
03048006,CERILLY,False,4,2.8085,46.6185,306,True,03
03053001,CHANTELLE LA FONT VINEE,False,4,3.15,46.236667,330,True,03
03053003,CHANTELLE,False,4,3.155333,46.2315,310,True,03
03055001,LA CHAPELAUDE AGGLOMERATION,False,4,2.503333,46.42,241,True,03
03059001,CHAREIL-CINTRAT_SAPC,True,2,3.225667,46.275833,286,True,03
03060001,VICHY-CHARMEIL,True,0,3.398667,46.166667,249,True,03
03061001,CHARMES_SAPC,True,2,3.233667,46.0635,330,True,03
03064001,CHATEAU-SUR-ALLIER ECOLE,False,4,3.03,46.765,190,True,03
03066001,CHATEL-MONTAGNE,False,4,3.683333,46.116667,345,True,03
03066002,CHATEL-MTG,False,4,3.666667,46.115,366,True,03
03066003,CHATEL-MONTAGNE,False,4,3.683,46.1155,515,True,03
03073001,CHEMILLY,False,4,3.315833,46.488333,235,True,03
03074001,CHEVAGNES,True,2,3.549167,46.630667,228,True,03
03082001,COMMENTRY ECOLE,False,4,2.741667,46.288333,385,True,03
03082002,COMMENTRY AGGLOMERATION,False,4,2.741667,46.288333,391,True,03
03082003,COMMENTRY,False,3,2.746667,46.295,370,True,03
03083001,CONTIGNY LA RACHERIE,False,4,3.305,46.351667,239,True,03
03083002,CONTIGNY,False,4,3.292333,46.3535,305,True,03
03084001,COSNE,False,4,2.828333,46.473333,235,True,03
03084003,COSNE-D'ALLIER,False,4,2.83,46.473333,230,True,03
03084004,COSNE D'ALLIER,False,4,2.840333,46.462333,245,True,03
03087001,COULEUVRE,False,4,2.853333,46.679833,308,True,03
03089001,COUTANSOUZE,False,4,3.011667,46.216667,595,True,03
03092002,CRESSANGES-SPC,True,5,3.145,46.446833,473,True,03
03098001,DESERTINES LA VERNE - JARDINS,False,4,2.618333,46.355,275,True,03
03099001,DEUX-CHAISES BOUILLE,False,4,3.012667,46.364667,470,True,03
03100001,DIOU,True,2,3.706667,46.541667,220,True,03
03102001,DOMPIERRE-SUR-BESBRE,False,4,3.678333,46.521667,255,True,03
03103001,LE DONJON,False,4,3.782667,46.3555,325,True,03
03106002,DURDAT-LAREQUILLE,True,2,2.695667,46.251667,500,True,03
03107001,EBREUIL,False,4,3.089167,46.117667,310,True,03
03108001,ECHASSIERES_SAPC,True,2,2.957667,46.191167,650,True,03
03114001,FERTE-HAUTERIVE,True,2,3.331,46.376833,226,True,03
03115001,FLEURIEL TAXAT,False,4,3.178667,46.264,310,True,03
03117001,FRANCHESSE MARGEAT,False,4,3.033333,46.636667,319,True,03
03117002,FRANCHESSE CHATEAU DU VALLAT,False,4,3.033333,46.636667,250,True,03
03118001,GANNAT,False,4,3.198667,46.110333,347,True,03
03118002,GANNAT MONTEIGNET - FONTORTE,False,4,3.196667,46.1,316,True,03
03121001,GENNETINES PLAMONT,False,4,3.411667,46.636667,250,True,03
03125001,LA GUILLERMIE,True,2,3.639833,45.984667,722,True,03
03127001,HERISSON,False,4,2.757333,46.501167,248,True,03
03127002,HERISSON BOURG,False,4,2.711667,46.508333,200,True,03
03127004,HERISSON PONTS-ET-CHAUSSEES,False,4,2.711667,46.508333,199,True,03
03127005,HERISSON-SPC,True,5,2.712167,46.507667,203,True,03
03130001,ISLE-ET-BARDAIS CARRAGUT,False,4,2.793333,46.688333,235,True,03
03130002,ISLE-ET-BARDAIS,True,2,2.730167,46.663333,262,True,03
03130003,ISLE-ET-BARDAIS MARMANDE,False,4,2.793333,46.688333,250,True,03
03130004,ISLE-ET-BARDAIS TRONCAIS,False,4,2.793333,46.688333,300,True,03
03132001,JALIGNY,False,4,3.591,46.369333,285,True,03
03135001,LALIZOLLE,False,4,2.983667,46.176333,618,True,03
03135002,LALIZOLLE,False,4,3.0205,46.143667,525,True,03
03138001,LAPALISSE,False,4,3.638333,46.248333,285,True,03
03138002,LAPALISSE LES MINAIRES,False,4,3.628333,46.248333,364,True,03
03138003,LAPALISSE AGGLOMERATION,False,4,3.628333,46.248333,287,True,03
03139002,LAPRUGNE,False,4,3.797833,46.004333,1093,True,03
03139003,LAPRUGNE LA MANILLIERE,False,4,3.721667,46.013333,710,True,03
03149001,LOUCHY-MONTFAND GOUZOLLES,False,4,3.243333,46.306667,270,True,03
03149002,LOUCHY-MONTFAND,False,4,3.241833,46.303667,280,True,03
03155001,LURCY-LEVIS,False,4,2.935167,46.730167,206,True,03
03155003,LURCY-LEVIS SA,True,1,2.947667,46.718333,225,True,03
03156001,LUSIGNY,False,4,3.484333,46.588833,249,True,03
03158001,MAILLET,False,4,2.691333,46.4935,280,True,03
03159001,MALICORNE,False,4,2.7775,46.300333,400,True,03
03161001,MARCILLAT-EN-COMBRAILLES,False,4,2.638333,46.166,494,True,03
03162001,MARIGNY,True,2,3.195833,46.581667,249,True,03
03165001,MAYET-DE-MONTAG,False,4,3.684,46.076833,542,True,03
03165002,LE MAYET-DE-MONTAGNE-EDF,False,4,3.666667,46.07,480,True,03
03165003,LE MAYET-DE-MONTAGNE BOURG,False,4,3.666667,46.07,532,True,03
03165004,LE MAYET-DE-MONTAGNE,False,4,3.666667,46.07,554,True,03
03165005,LE-MAYET-DE-MONTAGNE-SPC,True,5,3.661667,46.072833,540,True,03
03168001,MEAULNE,False,4,2.610167,46.610833,218,True,03
03180001,MONTBEUGNY,True,1,3.423167,46.536333,275,True,03
03181001,MONTCOMBROUX-LES-MINES,False,4,3.738333,46.351667,346,True,03
03183001,LE MONTET PEPINIERES,False,4,3.053333,46.408333,493,True,03
03185001,MONTLUCON,False,4,2.606667,46.32,207,True,03
03185002,MONTLUCON,False,4,2.605,46.34,227,True,03
03185006,MONTLUCON,False,3,2.596333,46.365,207,True,03
03185007,MONTLUCON,True,1,2.574667,46.355167,229,True,03
03185008,MONTLUCON-SPC,False,5,2.598333,46.351667,208,True,03
03186001,MONTMARAULT,False,3,2.9525,46.314833,466,True,03
03186002,MONTMARAULT AGGLOMERATION,False,4,2.955,46.316667,483,True,03
03186003,MONTMARAULT-SPC,True,5,2.953333,46.315,475,True,03
03187001,MONTOLDRE,False,4,3.449167,46.3275,280,True,03
03190001,MOULINS PONTS-ET-CHAUSSEES,False,4,3.333333,46.566667,215,True,03
03190002,MOULINS ECOLE NORMALE,False,4,3.333333,46.566667,222,True,03
03190003,MOULINS-SPC,True,5,3.325667,46.561667,214,True,03
03193001,NASSIGNY,False,4,2.616667,46.483333,205,True,03
03193002,NASSIGNY,False,4,2.605,46.5,196,True,03
03195001,NERIS-LES-BAINS BOURG,False,4,2.66,46.286667,350,True,03
03197001,NEUILLY-LE-REAL,False,4,3.431667,46.463333,260,True,03
03200001,NEUVY,False,3,3.2855,46.549667,250,True,03
03203001,PARAY-LE-FRESIL,False,4,3.61,46.655,227,True,03
03204001,PARAY-SOUS-BRIAILLES,True,2,3.337833,46.2835,250,True,03
03211001,PREMILHAT,False,4,2.536667,46.311667,300,True,03
03214001,ROCLES SANATORIUM,False,4,3.031667,46.421667,430,True,03
03220001,SAINT-BONNET-DE-ROCHEFORT,False,4,3.136667,46.146667,339,True,03
03221001,SAINT-BONNET-TRONCAIS,False,4,2.693333,46.66,270,True,03
03224001,SAINT-CLEMENT AGGLOMERATION,False,4,3.703333,46.061667,485,True,03
03226001,SAINT DIDIER_SAPC,True,2,3.850167,46.365333,293,True,03
03236001,SAINT-GERMAIN-DES-FOSSES,False,4,3.435833,46.1905,286,True,03
03237001,SAINT-GERMAIN-DE-SALLES ECOLE,False,4,3.213333,46.178333,305,True,03
03238001,SAINT-HILAIRE BOURG,False,4,3.021667,46.493333,314,True,03
03240001,ST-LEON,True,2,3.685833,46.4025,378,True,03
03248001,ST-NICOLAS,True,1,3.805167,46.0515,1022,True,03
03253001,ST-POURCAIN-BES,False,3,3.615833,46.491667,268,True,03
03253002,SAINT-POURCAIN-SUR-BESBRE-SPC,True,5,3.653333,46.476667,249,True,03
